customer_id,gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,satisfaction_score,churn
CUST00317,Female,53,60,1661.03,99661.8,Monthly,DSL,Credit Card,3,10,No
CUST00318,Female,43,31,1650.11,51153.41,Two Year,Fiber,Net Banking,7,1,Yes
CUST00319,Female,25,17,2325.31,39530.27,Yearly,None,Credit Card,4,7,No
CUST00320,Male,24,67,798.09,53472.03,Two Year,None,Net Banking,2,6,No
CUST00321,Male,51,63,1233.77,77727.51,Yearly,Fiber,Debit Card,9,4,Yes
CUST00322,Male,35,25,676.7,16917.5,Two Year,Fiber,UPI,6,3,Yes
CUST00323,Female,25,6,2235.89,13415.34,Yearly,None,UPI,3,4,Yes
CUST00324,Female,61,51,1888.83,96330.33,Two Year,DSL,Net Banking,2,2,No
CUST00325,Male,27,23,2644.74,60829.02,Yearly,DSL,Net Banking,1,10,No
CUST00326,Male,29,61,1271.82,77581.02,Yearly,None,Credit Card,10,8,No
CUST00327,Female,28,32,2868.09,91778.88,Two Year,DSL,Credit Card,0,6,No
CUST00328,Female,64,66,462.97,30556.02,Yearly,None,Debit Card,10,1,Yes
CUST00329,Male,64,3,1093.93,3281.79,Yearly,None,Debit Card,6,1,Yes
CUST00330,Male,61,71,669.81,47556.51,Monthly,None,UPI,1,8,No
CUST00331,Female,57,28,513.51,14378.28,Yearly,DSL,Debit Card,10,5,No
CUST00332,Female,70,58,2197.95,127481.1,Yearly,DSL,UPI,6,8,Yes
CUST00333,Male,44,42,1479.34,62132.28,Two Year,DSL,UPI,8,6,No
CUST00334,Female,28,49,2135.5,104639.5,Yearly,DSL,Credit Card,0,1,Yes
CUST00335,Female,50,69,1555.97,107361.93,Two Year,Fiber,UPI,9,9,No
CUST00336,Male,25,54,1877.09,101362.86,Monthly,Fiber,UPI,2,4,No
CUST00337,Male,69,61,2187.0,133407.0,Monthly,DSL,UPI,8,6,Yes
CUST00338,Male,31,64,2436.05,155907.2,Yearly,Fiber,Credit Card,5,8,No
CUST00339,Male,41,14,2801.25,39217.5,Two Year,None,Credit Card,6,4,Yes
CUST00340,Female,54,51,2903.8,148093.8,Monthly,Fiber,Net Banking,8,3,Yes
CUST00341,Female,34,6,342.64,2055.84,Yearly,Fiber,Credit Card,5,9,No
CUST00342,Female,18,39,2387.38,93107.82,Monthly,Fiber,Credit Card,0,1,Yes
CUST00343,Male,25,36,709.66,25547.76,Yearly,DSL,UPI,3,9,No
CUST00344,Female,66,32,1001.41,32045.12,Yearly,None,Net Banking,10,7,No
CUST00345,Female,31,61,2052.76,125218.36,Monthly,None,Debit Card,7,10,Yes
CUST00346,Male,27,3,436.35,1309.05,Monthly,None,UPI,7,5,Yes
CUST00347,Female,64,25,2195.45,54886.25,Yearly,Fiber,UPI,8,1,Yes
CUST00348,Male,54,54,2191.58,118345.32,Two Year,DSL,Credit Card,6,3,Yes
CUST00349,Female,30,58,2646.74,153510.92,Monthly,Fiber,Credit Card,7,3,Yes
CUST00350,Male,42,66,2296.41,151563.06,Monthly,Fiber,UPI,10,6,Yes
CUST00351,Female,50,16,1309.92,20958.72,Monthly,None,Debit Card,7,6,No
CUST00352,Male,41,31,2985.03,92535.93,Two Year,Fiber,UPI,10,1,Yes
CUST00353,Male,30,72,1980.66,142607.52,Monthly,Fiber,Credit Card,8,6,No
CUST00354,Female,70,46,2234.04,102765.84,Yearly,DSL,Net Banking,3,8,No
CUST00355,Male,23,65,689.8,44837.0,Two Year,Fiber,Net Banking,9,2,Yes
CUST00356,Male,62,46,1031.73,47459.58,Two Year,None,Net Banking,6,3,Yes
CUST00357,Male,46,54,2128.49,114938.46,Yearly,DSL,Credit Card,9,3,Yes
CUST00358,Male,65,21,1969.0,41349.0,Monthly,None,UPI,10,1,Yes
CUST00359,Female,65,51,2647.98,135046.98,Monthly,Fiber,Debit Card,0,8,No
CUST00360,Female,41,54,834.15,45044.1,Two Year,Fiber,Net Banking,1,7,No
CUST00361,Female,23,40,1667.47,66698.8,Monthly,None,Credit Card,2,2,No
CUST00362,Female,21,71,2928.53,207925.63,Two Year,DSL,Debit Card,6,9,Yes
CUST00363,Male,52,44,1180.16,51927.04,Monthly,DSL,Credit Card,10,2,Yes
CUST00364,Male,59,45,2792.9,125680.5,Yearly,Fiber,Credit Card,0,2,Yes
CUST00365,Male,60,34,2887.69,98181.46,Monthly,Fiber,Debit Card,8,8,Yes
CUST00366,Female,51,32,2200.1,70403.2,Monthly,None,UPI,3,4,Yes
CUST00367,Female,70,49,595.11,29160.39,Two Year,DSL,Debit Card,10,4,Yes
CUST00368,Female,38,10,1784.44,17844.4,Yearly,Fiber,UPI,8,10,Yes
CUST00369,Male,62,5,2113.88,10569.4,Yearly,None,Net Banking,0,8,Yes
CUST00370,Female,40,71,1823.45,129464.95,Yearly,DSL,Net Banking,6,10,No
CUST00371,Female,64,46,1268.43,58347.78,Two Year,Fiber,Net Banking,7,1,Yes
CUST00372,Female,27,69,2803.21,193421.49,Two Year,DSL,Credit Card,8,8,Yes
CUST00373,Male,21,37,490.54,18149.98,Yearly,Fiber,Net Banking,8,3,Yes
CUST00374,Female,27,58,644.19,37363.02,Yearly,None,Debit Card,9,4,Yes
CUST00375,Male,42,34,1593.21,54169.14,Monthly,DSL,Debit Card,9,5,No
CUST00376,Male,33,15,370.34,5555.1,Yearly,Fiber,Debit Card,4,4,No
CUST00377,Female,67,60,870.63,52237.8,Two Year,DSL,Net Banking,9,7,No
CUST00378,Female,66,64,1269.9,81273.6,Yearly,DSL,Credit Card,10,6,No
CUST00379,Female,70,11,1850.94,20360.34,Monthly,Fiber,Credit Card,9,1,Yes
CUST00380,Female,38,55,2894.33,159188.15,Monthly,Fiber,UPI,6,3,Yes
CUST00381,Female,56,10,1486.88,14868.8,Yearly,Fiber,Debit Card,6,6,Yes
CUST00382,Female,69,16,1870.01,29920.16,Monthly,DSL,Debit Card,2,10,No
CUST00383,Male,50,70,2699.83,188988.1,Two Year,Fiber,Debit Card,6,10,Yes
CUST00384,Female,30,13,905.4,11770.2,Two Year,None,Debit Card,1,10,No
CUST00385,Female,31,55,1213.97,66768.35,Yearly,DSL,Net Banking,0,1,No
CUST00386,Male,44,40,542.72,21708.8,Monthly,DSL,Debit Card,7,2,Yes
CUST00387,Male,26,52,1871.94,97340.88,Monthly,None,Debit Card,5,8,No
CUST00388,Male,29,72,683.64,49222.08,Yearly,DSL,UPI,10,10,No
CUST00389,Female,31,18,1180.36,21246.48,Two Year,DSL,Net Banking,4,2,No
CUST00390,Female,67,64,2831.27,181201.28,Two Year,None,UPI,4,5,No
CUST00391,Male,70,11,1090.14,11991.54,Yearly,DSL,Debit Card,3,5,No
CUST00392,Female,39,62,2568.97,159276.14,Yearly,None,Debit Card,3,2,Yes
CUST00393,Female,57,27,1169.96,31588.92,Two Year,None,Net Banking,4,2,No
CUST00394,Male,29,18,353.88,6369.84,Yearly,Fiber,Debit Card,2,5,No
CUST00395,Female,44,26,2613.95,67962.7,Two Year,Fiber,Debit Card,2,2,Yes
CUST00396,Female,54,47,2508.3,117890.1,Two Year,None,Debit Card,7,2,Yes
CUST00397,Female,51,39,409.11,15955.29,Two Year,None,Debit Card,9,2,Yes
CUST00398,Male,56,24,1494.3,35863.2,Two Year,None,UPI,5,8,No
CUST00399,Male,46,33,695.46,22950.18,Two Year,DSL,Credit Card,7,6,No
CUST00400,Male,54,44,618.04,27193.76,Yearly,DSL,Credit Card,2,4,No
CUST00401,Male,46,64,2998.22,191886.08,Yearly,DSL,Credit Card,0,4,Yes
CUST00402,Female,47,10,955.86,9558.6,Monthly,None,Credit Card,1,6,No
CUST00403,Female,53,33,1695.16,55940.28,Yearly,Fiber,Credit Card,9,1,Yes
CUST00404,Female,41,15,2536.29,38044.35,Two Year,Fiber,Credit Card,8,2,Yes
CUST00405,Female,21,28,1851.78,51849.84,Two Year,DSL,Net Banking,10,5,No
CUST00406,Male,63,29,832.81,24151.49,Yearly,DSL,Credit Card,9,5,No
CUST00407,Male,31,36,2224.07,80066.52,Two Year,None,Net Banking,2,4,Yes
CUST00408,Female,56,21,1002.31,21048.51,Monthly,DSL,Credit Card,1,4,No
CUST00409,Female,70,63,1859.52,117149.76,Two Year,DSL,Net Banking,3,6,No
CUST00410,Female,31,66,811.29,53545.14,Two Year,None,Debit Card,0,3,No
CUST00411,Female,63,41,1053.5,43193.5,Two Year,Fiber,Net Banking,4,10,No
CUST00412,Female,38,71,2060.21,146274.91,Yearly,None,UPI,5,5,No
CUST00413,Male,40,24,840.17,20164.08,Yearly,DSL,Net Banking,10,2,Yes
CUST00414,Female,27,38,1176.71,44714.98,Yearly,Fiber,Debit Card,6,3,Yes
CUST00415,Male,51,65,1845.19,119937.35,Monthly,DSL,Credit Card,7,6,No
CUST00416,Male,47,7,1539.55,10776.85,Yearly,Fiber,Credit Card,10,8,Yes
CUST00417,Male,38,33,936.34,30899.22,Yearly,DSL,Net Banking,0,7,No
CUST00418,Male,57,13,1493.54,19416.02,Yearly,Fiber,Net Banking,8,10,No
CUST00419,Female,27,68,1770.85,120417.8,Two Year,DSL,Credit Card,1,2,No
CUST00420,Male,37,5,2123.77,10618.85,Monthly,None,Debit Card,7,5,Yes
CUST00421,Female,69,35,2183.06,76407.1,Two Year,DSL,Credit Card,7,5,Yes
CUST00422,Male,69,48,1128.29,54157.92,Monthly,Fiber,Debit Card,1,5,No
CUST00423,Female,67,68,1550.61,105441.48,Two Year,Fiber,Net Banking,0,6,No
CUST00424,Female,70,19,2864.83,54431.77,Yearly,Fiber,Credit Card,9,4,Yes
CUST00425,Male,21,72,2229.83,160547.76,Monthly,None,UPI,2,9,No
CUST00426,Male,38,68,951.27,64686.36,Monthly,Fiber,Debit Card,10,4,Yes
CUST00427,Male,64,5,2126.36,10631.8,Monthly,Fiber,Net Banking,2,3,Yes
CUST00428,Female,39,17,1230.03,20910.51,Yearly,None,Net Banking,3,6,No
CUST00429,Male,53,8,2851.88,22815.04,Two Year,None,UPI,1,10,Yes
CUST00430,Male,59,63,2315.31,145864.53,Two Year,Fiber,Credit Card,1,2,Yes
CUST00431,Male,55,49,316.24,15495.76,Monthly,Fiber,Credit Card,7,8,No
CUST00432,Male,65,63,1744.0,109872.0,Monthly,Fiber,UPI,7,1,Yes
CUST00433,Male,56,50,1466.67,73333.5,Two Year,Fiber,Debit Card,8,3,Yes
CUST00434,Male,36,61,1700.22,103713.42,Monthly,DSL,Credit Card,0,9,No
CUST00435,Male,54,2,981.8,1963.6,Yearly,None,UPI,9,3,Yes
CUST00436,Female,26,29,1820.76,52802.04,Two Year,DSL,UPI,6,4,Yes
CUST00437,Female,44,16,653.37,10453.92,Monthly,None,Net Banking,9,6,No
CUST00438,Female,68,5,1883.62,9418.1,Yearly,Fiber,Net Banking,9,1,Yes
CUST00439,Male,28,42,2179.89,91555.38,Two Year,None,Credit Card,3,8,No
CUST00440,Female,25,22,1969.73,43334.06,Yearly,None,Debit Card,9,6,No
CUST00441,Female,55,63,2273.21,143212.23,Monthly,Fiber,UPI,0,7,No
CUST00442,Male,46,2,1362.94,2725.88,Monthly,None,Credit Card,10,6,Yes
CUST00443,Female,21,49,2037.13,99819.37,Monthly,None,Credit Card,1,2,Yes
CUST00444,Female,55,14,1194.51,16723.14,Monthly,DSL,UPI,4,8,No
CUST00445,Female,67,48,2089.12,100277.76,Monthly,DSL,Credit Card,2,10,No
CUST00446,Female,66,36,1545.25,55629.0,Monthly,None,Net Banking,7,2,Yes
CUST00447,Male,50,62,1227.88,76128.56,Yearly,Fiber,Net Banking,8,6,No
CUST00448,Female,23,59,1574.26,92881.34,Two Year,None,Debit Card,7,3,Yes
CUST00449,Male,46,8,2877.94,23023.52,Monthly,None,Credit Card,3,7,Yes
CUST00450,Male,47,69,961.56,66347.64,Two Year,DSL,Debit Card,0,9,No
CUST00451,Male,62,26,1894.36,49253.36,Yearly,None,Credit Card,3,2,No
CUST00452,Male,37,33,663.13,21883.29,Two Year,None,Credit Card,1,7,No
CUST00453,Female,38,59,1529.48,90239.32,Monthly,Fiber,Debit Card,6,8,No
CUST00454,Male,19,42,2166.69,91000.98,Two Year,DSL,Credit Card,2,9,No
CUST00455,Female,45,22,1427.3,31400.6,Monthly,DSL,UPI,5,4,No
CUST00456,Male,39,2,1185.76,2371.52,Monthly,None,UPI,2,4,Yes
CUST00457,Male,50,16,2155.95,34495.2,Two Year,None,Debit Card,0,7,No
CUST00458,Male,43,38,876.72,33315.36,Two Year,None,Debit Card,3,9,No
CUST00459,Male,58,10,2313.67,23136.7,Monthly,DSL,UPI,6,1,Yes
CUST00460,Male,44,32,643.49,20591.68,Two Year,DSL,UPI,7,7,No
CUST00461,Male,67,39,1375.3,53636.7,Monthly,DSL,Credit Card,3,5,No
CUST00462,Female,58,46,2023.61,93086.06,Yearly,None,Credit Card,5,6,No
CUST00463,Female,54,35,1011.66,35408.1,Yearly,DSL,Credit Card,0,1,No
CUST00464,Female,55,60,660.56,39633.6,Yearly,DSL,Credit Card,6,9,No
CUST00465,Female,26,72,2325.34,167424.48,Yearly,DSL,UPI,4,8,No
CUST00466,Female,68,34,1001.43,34048.62,Monthly,DSL,Debit Card,4,3,No
CUST00467,Female,22,9,1142.38,10281.42,Monthly,Fiber,Net Banking,8,5,Yes
CUST00468,Female,32,25,827.22,20680.5,Two Year,None,Debit Card,10,3,Yes
CUST00469,Female,59,18,449.73,8095.14,Two Year,DSL,UPI,2,6,No
CUST00470,Male,39,35,1136.2,39767.0,Monthly,None,Net Banking,4,4,No
CUST00471,Female,53,54,1256.37,67843.98,Monthly,DSL,Credit Card,5,10,No
CUST00472,Female,50,32,822.4,26316.8,Yearly,Fiber,Credit Card,6,7,No
CUST00473,Female,55,60,2183.14,130988.4,Two Year,Fiber,Credit Card,2,7,No
CUST00474,Male,60,23,1773.59,40792.57,Two Year,None,Credit Card,6,6,No
CUST00475,Female,20,34,840.84,28588.56,Monthly,DSL,Credit Card,3,7,No
CUST00476,Female,70,67,1382.92,92655.64,Monthly,DSL,Net Banking,6,7,No
CUST00477,Male,32,19,1660.68,31552.92,Monthly,Fiber,Net Banking,7,6,No
CUST00478,Female,22,31,740.34,22950.54,Two Year,None,UPI,0,7,No
CUST00479,Male,58,21,483.04,10143.84,Two Year,None,Debit Card,9,9,No
CUST00480,Female,20,43,2204.66,94800.38,Two Year,None,Credit Card,10,3,Yes
CUST00481,Female,46,66,1768.6,116727.6,Two Year,Fiber,Net Banking,9,2,Yes
CUST00482,Male,34,12,2829.47,33953.64,Two Year,None,Credit Card,8,7,Yes
CUST00483,Male,43,6,2182.74,13096.44,Monthly,None,Credit Card,5,2,Yes
CUST00484,Female,38,57,2855.59,162768.63,Monthly,None,Net Banking,4,8,No
CUST00485,Male,68,38,1714.88,65165.44,Yearly,Fiber,Net Banking,0,8,No
CUST00486,Female,52,39,1896.95,73981.05,Yearly,None,Credit Card,2,1,No
CUST00487,Female,29,28,1908.18,53429.04,Yearly,DSL,Debit Card,9,9,No
CUST00488,Male,38,59,726.84,42883.56,Two Year,DSL,Net Banking,5,6,No
CUST00489,Female,52,45,1357.06,61067.7,Monthly,Fiber,Credit Card,0,3,No
CUST00490,Female,19,72,2937.99,211535.28,Yearly,None,Credit Card,0,2,Yes
CUST00491,Female,29,65,917.48,59636.2,Two Year,Fiber,Debit Card,7,7,No
CUST00492,Male,33,52,2710.36,140938.72,Two Year,Fiber,UPI,7,2,Yes
CUST00493,Male,24,48,1333.37,64001.76,Two Year,DSL,UPI,8,7,No
CUST00494,Female,52,37,2927.01,108299.37,Two Year,Fiber,Debit Card,2,4,Yes
CUST00495,Female,49,51,1928.01,98328.51,Monthly,Fiber,Net Banking,9,1,Yes
CUST00496,Male,19,60,773.1,46386.0,Two Year,Fiber,Credit Card,1,9,No
CUST00497,Male,65,54,1815.39,98031.06,Two Year,None,Debit Card,2,9,No
CUST00498,Male,39,62,2337.4,144918.8,Two Year,Fiber,Net Banking,1,9,No
CUST00499,Male,45,22,495.97,10911.34,Monthly,None,Debit Card,2,3,No
CUST00500,Male,38,40,2953.26,118130.4,Yearly,DSL,Net Banking,10,8,Yes
CUST00501,Male,40,45,2157.68,97095.6,Yearly,Fiber,UPI,2,6,No
CUST00502,Female,40,21,2471.73,51906.33,Yearly,Fiber,UPI,6,6,Yes
CUST00503,Female,63,17,480.11,8161.87,Yearly,DSL,Credit Card,4,9,No
CUST00504,Female,29,12,2627.04,31524.48,Two Year,None,Credit Card,2,5,No
CUST00505,Female,30,47,2261.57,106293.79,Yearly,DSL,Credit Card,7,6,Yes
CUST00506,Male,39,2,2810.19,5620.38,Two Year,Fiber,Net Banking,6,10,Yes
CUST00507,Female,60,67,2218.84,148662.28,Monthly,None,Net Banking,4,4,Yes
CUST00508,Female,21,45,888.71,39991.95,Monthly,DSL,Net Banking,9,10,No
CUST00509,Female,28,2,1132.17,2264.34,Monthly,Fiber,Credit Card,8,1,Yes
CUST00510,Female,40,7,1000.63,7004.41,Two Year,DSL,Net Banking,8,10,Yes
CUST00511,Male,47,22,1765.27,38835.94,Two Year,Fiber,Net Banking,0,9,No
CUST00512,Female,51,33,1401.38,46245.54,Yearly,None,Net Banking,2,10,No
CUST00513,Female,33,49,693.34,33973.66,Two Year,None,UPI,2,3,No
CUST00514,Male,67,49,543.39,26626.11,Yearly,DSL,UPI,9,5,No
CUST00515,Female,60,36,2635.81,94889.16,Yearly,DSL,Net Banking,1,8,No
CUST00516,Male,66,46,1068.77,49163.42,Two Year,None,Credit Card,2,5,No
CUST00517,Female,35,37,1091.77,40395.49,Yearly,None,Net Banking,1,3,No
CUST00518,Male,44,61,1087.54,66339.94,Monthly,Fiber,UPI,5,5,No
CUST00519,Male,19,48,1171.02,56208.96,Yearly,Fiber,Net Banking,0,4,No
CUST00520,Male,61,18,1021.93,18394.74,Two Year,Fiber,UPI,1,2,No
CUST00521,Male,20,69,2638.21,182036.49,Monthly,None,Credit Card,8,6,Yes
CUST00522,Female,27,46,1987.67,91432.82,Yearly,DSL,Net Banking,8,9,No
CUST00523,Male,26,36,2179.11,78447.96,Two Year,None,Debit Card,4,4,Yes
CUST00524,Male,44,47,2510.96,118015.12,Two Year,DSL,Credit Card,9,5,Yes
CUST00525,Male,55,2,633.13,1266.26,Yearly,DSL,Credit Card,4,6,No
CUST00526,Male,40,56,2844.8,159308.8,Two Year,None,UPI,0,10,No
CUST00527,Male,51,13,2616.7,34017.1,Monthly,DSL,Debit Card,1,2,Yes
CUST00528,Female,52,59,2221.01,131039.59,Monthly,DSL,Net Banking,0,10,No
CUST00529,Male,56,69,744.64,51380.16,Two Year,DSL,Credit Card,7,9,No
CUST00530,Male,64,67,1388.1,93002.7,Monthly,DSL,Debit Card,0,4,No
CUST00531,Female,30,36,308.28,11098.08,Two Year,DSL,Credit Card,1,10,No
CUST00532,Male,61,49,1865.44,91406.56,Yearly,DSL,Credit Card,9,1,Yes
CUST00533,Male,43,22,2466.71,54267.62,Two Year,DSL,UPI,5,4,Yes
CUST00534,Male,68,10,585.44,5854.4,Two Year,DSL,UPI,2,7,No
CUST00535,Male,20,69,702.66,48483.54,Monthly,Fiber,UPI,0,8,No
CUST00536,Male,51,66,602.67,39776.22,Monthly,None,Net Banking,3,4,No
CUST00537,Male,64,40,2602.29,104091.6,Two Year,DSL,UPI,2,9,No
CUST00538,Male,62,53,2301.97,122004.41,Monthly,None,Credit Card,5,8,No
CUST00539,Male,22,68,1151.5,78302.0,Yearly,Fiber,UPI,10,5,No
CUST00540,Female,58,42,1692.54,71086.68,Monthly,DSL,UPI,7,8,No
CUST00541,Female,21,55,2268.78,124782.9,Yearly,None,Debit Card,7,7,Yes
CUST00542,Male,19,65,475.13,30883.45,Monthly,None,Debit Card,10,5,No
CUST00543,Male,44,7,1913.2,13392.4,Yearly,DSL,UPI,3,3,Yes
CUST00544,Male,25,7,652.12,4564.84,Two Year,DSL,UPI,8,8,Yes
CUST00545,Male,55,43,2297.76,98803.68,Two Year,Fiber,Net Banking,7,2,Yes
CUST00546,Female,36,54,1499.29,80961.66,Two Year,Fiber,Net Banking,8,8,No
CUST00547,Male,31,24,2597.14,62331.36,Yearly,DSL,Net Banking,2,4,Yes
CUST00548,Male,21,43,1241.46,53382.78,Monthly,Fiber,Credit Card,8,9,No
CUST00549,Male,50,10,875.72,8757.2,Yearly,DSL,Debit Card,0,5,No
CUST00550,Male,55,19,2521.06,47900.14,Yearly,None,Credit Card,10,5,Yes
CUST00551,Female,46,11,706.07,7766.77,Monthly,Fiber,Debit Card,5,6,No
CUST00552,Male,43,3,2937.51,8812.53,Monthly,None,Credit Card,0,9,Yes
CUST00553,Female,48,8,2674.3,21394.4,Yearly,DSL,UPI,1,1,Yes
CUST00554,Male,66,9,1221.18,10990.62,Yearly,None,Credit Card,5,1,Yes
CUST00555,Male,35,3,815.76,2447.28,Two Year,Fiber,Credit Card,4,1,Yes
CUST00556,Female,34,30,739.66,22189.8,Yearly,Fiber,UPI,6,10,No
CUST00557,Male,64,54,1221.85,65979.9,Two Year,None,UPI,10,6,No
CUST00558,Female,32,67,1472.24,98640.08,Monthly,None,Debit Card,10,8,No
CUST00559,Male,22,25,481.13,12028.25,Yearly,None,UPI,1,2,No
CUST00560,Male,42,68,667.51,45390.68,Monthly,None,UPI,4,8,No
CUST00561,Female,61,17,1529.28,25997.76,Monthly,DSL,Debit Card,8,10,No
CUST00562,Female,60,27,1587.66,42866.82,Monthly,None,UPI,9,2,Yes
CUST00563,Male,69,45,1531.47,68916.15,Yearly,Fiber,UPI,3,5,No
CUST00564,Male,42,51,1151.86,58744.86,Monthly,Fiber,Credit Card,7,8,No
CUST00565,Male,21,11,2661.65,29278.15,Two Year,DSL,Net Banking,7,9,Yes
CUST00566,Female,61,19,2104.51,39985.69,Yearly,None,Credit Card,4,6,No
CUST00567,Male,59,27,1846.83,49864.41,Two Year,None,Debit Card,0,1,No
CUST00568,Female,35,13,1628.21,21166.73,Monthly,Fiber,Credit Card,4,7,No
CUST00569,Male,28,43,2830.05,121692.15,Yearly,DSL,UPI,4,3,Yes
CUST00570,Male,54,21,2572.69,54026.49,Yearly,None,Credit Card,7,6,Yes
CUST00571,Male,55,51,1633.39,83302.89,Yearly,None,Credit Card,1,5,No
CUST00572,Male,58,10,1320.12,13201.2,Two Year,None,Debit Card,10,4,Yes
CUST00573,Female,63,7,1397.45,9782.15,Monthly,DSL,UPI,10,9,Yes
CUST00574,Male,21,8,989.68,7917.44,Two Year,Fiber,Debit Card,4,1,Yes
CUST00575,Female,58,2,1657.38,3314.76,Yearly,None,UPI,0,2,Yes
CUST00576,Male,56,55,311.09,17109.95,Monthly,Fiber,UPI,5,4,No
CUST00577,Male,42,66,2974.73,196332.18,Two Year,None,Debit Card,5,2,Yes
CUST00578,Male,68,54,2354.86,127162.44,Two Year,Fiber,Debit Card,9,3,Yes
CUST00579,Female,47,55,2443.19,134375.45,Yearly,None,Debit Card,6,4,Yes
CUST00580,Male,28,51,2357.14,120214.14,Yearly,DSL,Credit Card,2,3,Yes
CUST00581,Male,54,23,2032.99,46758.77,Yearly,DSL,Net Banking,6,5,Yes
CUST00582,Female,49,63,2158.94,136013.22,Monthly,None,Debit Card,6,5,Yes
CUST00583,Female,51,22,1113.69,24501.18,Monthly,Fiber,Net Banking,10,1,Yes
CUST00584,Male,44,60,2138.29,128297.4,Two Year,None,Debit Card,9,10,Yes
CUST00585,Female,65,28,1767.32,49484.96,Yearly,None,UPI,5,4,No
CUST00586,Female,47,12,364.7,4376.4,Monthly,DSL,UPI,4,1,No
CUST00587,Female,39,65,385.79,25076.35,Two Year,DSL,UPI,3,1,No
CUST00588,Male,64,56,1115.68,62478.08,Monthly,DSL,Net Banking,9,8,No
CUST00589,Female,53,68,2060.36,140104.48,Monthly,Fiber,Debit Card,7,7,Yes
CUST00590,Male,69,22,929.01,20438.22,Monthly,Fiber,UPI,5,2,No
CUST00591,Female,57,69,358.86,24761.34,Two Year,DSL,Debit Card,7,1,Yes
CUST00592,Male,65,14,328.24,4595.36,Monthly,None,Net Banking,4,5,No
CUST00593,Female,39,39,2018.48,78720.72,Monthly,None,Credit Card,8,2,Yes
CUST00594,Male,53,66,910.81,60113.46,Monthly,DSL,UPI,10,2,Yes
CUST00595,Male,37,48,1820.26,87372.48,Monthly,DSL,UPI,3,2,No
CUST00596,Male,57,39,2379.89,92815.71,Two Year,None,Credit Card,5,1,Yes
CUST00597,Female,60,13,2082.59,27073.67,Monthly,DSL,Net Banking,3,6,No
CUST00598,Female,64,53,2223.24,117831.72,Yearly,Fiber,Net Banking,1,10,No
CUST00599,Female,54,48,2826.46,135670.08,Monthly,DSL,UPI,6,9,Yes
CUST00600,Male,50,41,1857.73,76166.93,Two Year,Fiber,UPI,0,8,No
CUST00601,Female,30,1,2936.04,2936.04,Yearly,DSL,Credit Card,7,7,Yes
CUST00602,Male,22,37,1832.81,67813.97,Monthly,Fiber,Debit Card,8,9,No
CUST00603,Female,55,22,306.98,6753.56,Monthly,DSL,Net Banking,5,4,No
CUST00604,Male,58,1,2638.2,2638.2,Monthly,None,Credit Card,1,9,Yes
CUST00605,Male,27,29,1317.61,38210.69,Monthly,None,Net Banking,6,7,No
CUST00606,Male,39,72,1035.3,74541.6,Monthly,Fiber,Debit Card,9,5,No
CUST00607,Male,19,42,2153.79,90459.18,Yearly,DSL,Net Banking,3,2,Yes
CUST00608,Male,58,47,2236.44,105112.68,Yearly,None,Debit Card,0,1,Yes
CUST00609,Male,67,46,826.66,38026.36,Yearly,DSL,Net Banking,6,1,Yes
CUST00610,Male,40,46,1616.44,74356.24,Yearly,Fiber,Debit Card,4,2,No
CUST00611,Male,67,2,648.61,1297.22,Yearly,DSL,UPI,0,9,No
CUST00612,Male,29,22,1713.71,37701.62,Yearly,DSL,UPI,1,10,No
CUST00613,Male,68,54,1719.55,92855.7,Two Year,None,Debit Card,5,7,No
CUST00614,Female,25,47,1124.08,52831.76,Two Year,Fiber,UPI,0,1,No
CUST00615,Male,28,35,1124.16,39345.6,Two Year,Fiber,Debit Card,10,8,No
CUST00616,Male,55,20,305.27,6105.4,Monthly,DSL,Debit Card,7,9,No
CUST00617,Female,61,6,1827.64,10965.84,Two Year,None,UPI,5,2,Yes
CUST00618,Male,30,51,1821.69,92906.19,Monthly,Fiber,Debit Card,8,10,No
CUST00619,Female,52,59,1068.35,63032.65,Yearly,None,UPI,6,4,Yes
CUST00620,Male,45,55,408.4,22462.0,Two Year,None,Debit Card,8,6,No
CUST00621,Male,37,7,2027.06,14189.42,Monthly,None,Debit Card,9,2,Yes
CUST00622,Female,67,12,529.76,6357.12,Yearly,None,UPI,9,8,No
CUST00623,Female,68,42,2351.69,98770.98,Two Year,DSL,Debit Card,3,10,No
CUST00624,Male,44,16,2865.55,45848.8,Yearly,DSL,UPI,3,9,No
CUST00625,Male,67,71,1633.91,116007.61,Yearly,DSL,UPI,9,5,No
CUST00626,Female,20,32,572.28,18312.96,Two Year,DSL,Net Banking,3,6,No
CUST00627,Female,42,21,862.83,18119.43,Two Year,DSL,Debit Card,0,10,No
CUST00628,Male,42,4,723.82,2895.28,Yearly,None,UPI,10,8,Yes
CUST00629,Male,67,55,1657.28,91150.4,Monthly,None,UPI,2,7,No
CUST00630,Male,23,57,2434.72,138779.04,Monthly,None,Credit Card,1,5,No
CUST00631,Male,48,35,537.86,18825.1,Two Year,None,Debit Card,1,7,No
CUST00632,Male,49,61,669.47,40837.67,Two Year,None,UPI,2,2,No
CUST00633,Male,30,47,2797.83,131498.01,Monthly,None,Net Banking,7,10,Yes
CUST00634,Female,27,54,2663.94,143852.76,Two Year,None,UPI,4,5,No
CUST00635,Male,34,46,2879.13,132439.98,Yearly,DSL,Debit Card,10,1,Yes
